# freq_THz  G_total  G_Ga  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
4.5709228516e+02 3.5321942562e-14 1.6989193316e-14 1.8332749246e-14
4.5715332031e+02 3.5064414697e-14 1.6735584721e-14 1.8328829976e-14
4.5721435547e+02 3.5130158585e-14 1.6761213046e-14 1.8368945539e-14
4.5727539062e+02 3.5339148416e-14 1.6863956442e-14 1.8475191974e-14
4.5733642578e+02 3.5279762506e-14 1.6761650864e-14 1.8518111642e-14
4.5739746094e+02 3.5290688571e-14 1.6818815483e-14 1.8471873087e-14
4.5745849609e+02 3.5132359804e-14 1.6873092386e-14 1.8259267417e-14
4.5751953125e+02 3.5480039609e-14 1.6969799396e-14 1.8510240213e-14
4.5758056641e+02 3.5188991833e-14 1.6805646935e-14 1.8383344898e-14
4.5764160156e+02 3.4979347192e-14 1.6744277019e-14 1.8235070173e-14
4.5770263672e+02 3.5072537553e-14 1.6778887688e-14 1.8293649864e-14
4.5776367188e+02 3.5228495139e-14 1.6747340180e-14 1.8481154958e-14
4.5782470703e+02 3.5213979662e-14 1.6806572660e-14 1.8407407002e-14
4.5788574219e+02 3.5168593231e-14 1.6745944277e-14 1.8422648953e-14
4.5794677734e+02 3.5125144377e-14 1.6792463065e-14 1.8332681312e-14
4.5800781250e+02 3.5164760227e-14 1.6817825858e-14 1.8346934369e-14
4.5806884766e+02 3.4949138816e-14 1.6739421037e-14 1.8209717780e-14
4.5812988281e+02 3.5374135791e-14 1.6911534197e-14 1.8462601594e-14
4.5819091797e+02 3.5400161517e-14 1.6986869702e-14 1.8413291815e-14
4.5825195312e+02 3.5475227898e-14 1.7106923015e-14 1.8368304883e-14
4.5831298828e+02 3.5445144323e-14 1.7035813436e-14 1.8409330887e-14
4.5837402344e+02 3.5106073830e-14 1.6816899314e-14 1.8289174517e-14
4.5843505859e+02 3.5236660057e-14 1.6903253838e-14 1.8333406219e-14
4.5849609375e+02 3.5256137407e-14 1.6876234438e-14 1.8379902968e-14
4.5855712891e+02 3.5153542724e-14 1.6822392094e-14 1.8331150629e-14
4.5861816406e+02 3.5139916634e-14 1.6791400833e-14 1.8348515801e-14
4.5867919922e+02 3.5107640942e-14 1.6916392341e-14 1.8191248601e-14
4.5874023438e+02 3.5289598663e-14 1.7016171339e-14 1.8273427324e-14
4.5880126953e+02 3.5134194110e-14 1.6880518457e-14 1.8253675653e-14
4.5886230469e+02 3.5207421724e-14 1.6828817850e-14 1.8378603874e-14
4.5892333984e+02 3.5309360097e-14 1.6953713803e-14 1.8355646295e-14
4.5898437500e+02 3.5135084566e-14 1.6796062701e-14 1.8339021864e-14
4.5904541016e+02 3.5171897290e-14 1.6786364466e-14 1.8385532824e-14
4.5910644531e+02 3.5159472997e-14 1.6894894164e-14 1.8264578832e-14
4.5916748047e+02 3.5377922835e-14 1.7075034346e-14 1.8302888489e-14
4.5922851562e+02 3.5239780908e-14 1.6856648370e-14 1.8383132538e-14
4.5928955078e+02 3.5322549774e-14 1.6834996146e-14 1.8487553628e-14
4.5935058594e+02 3.5370989469e-14 1.6970003128e-14 1.8400986341e-14
4.5941162109e+02 3.5170605797e-14 1.6833243643e-14 1.8337362154e-14
4.5947265625e+02 3.5110934783e-14 1.6767332474e-14 1.8343602309e-14
4.5953369141e+02 3.5180723815e-14 1.6830969855e-14 1.8349753960e-14
4.5959472656e+02 3.5248477382e-14 1.6836754161e-14 1.8411723221e-14
4.5965576172e+02 3.5228888909e-14 1.6843784394e-14 1.8385104515e-14
4.5971679688e+02 3.5193548663e-14 1.6746040742e-14 1.8447507922e-14
4.5977783203e+02 3.5208700147e-14 1.6871469018e-14 1.8337231129e-14
4.5983886719e+02 3.5205247869e-14 1.6905997503e-14 1.8299250367e-14
4.5989990234e+02 3.5126030566e-14 1.6829124484e-14 1.8296906082e-14
4.5996093750e+02 3.5007183383e-14 1.6700550743e-14 1.8306632640e-14
4.6002197266e+02 3.5090101077e-14 1.6757558375e-14 1.8332542702e-14
4.6008300781e+02 3.5242776061e-14 1.6874470546e-14 1.8368305515e-14
4.6014404297e+02 3.5200680988e-14 1.6822694326e-14 1.8377986662e-14
4.6020507812e+02 3.5086487955e-14 1.6779103727e-14 1.8307384228e-14
4.6026611328e+02 3.5268584927e-14 1.6896848076e-14 1.8371736851e-14
4.6032714844e+02 3.5250501639e-14 1.6913161039e-14 1.8337340599e-14
4.6038818359e+02 3.5122659675e-14 1.6830286589e-14 1.8292373085e-14
4.6044921875e+02 3.5065748560e-14 1.6851285313e-14 1.8214463247e-14
4.6051025391e+02 3.4985060001e-14 1.6814909815e-14 1.8170150186e-14
4.6057128906e+02 3.5085599592e-14 1.6796706435e-14 1.8288893157e-14
4.6063232422e+02 3.5108804995e-14 1.6791131112e-14 1.8317673883e-14
4.6069335938e+02 3.5344365923e-14 1.6904944862e-14 1.8439421061e-14
4.6075439453e+02 3.5284953903e-14 1.6896756309e-14 1.8388197595e-14
4.6081542969e+02 3.5172785881e-14 1.6810347875e-14 1.8362438006e-14
4.6087646484e+02 3.5223979052e-14 1.6872460269e-14 1.8351518783e-14
4.6093750000e+02 3.5402431092e-14 1.7037694485e-14 1.8364736607e-14
4.6099853516e+02 3.5280043146e-14 1.6889301453e-14 1.8390741693e-14
4.6105957031e+02 3.5217070084e-14 1.6827126406e-14 1.8389943679e-14
4.6112060547e+02 3.5026719288e-14 1.6734545336e-14 1.8292173952e-14
4.6118164062e+02 3.5094146130e-14 1.6811632679e-14 1.8282513451e-14
4.6124267578e+02 3.5397378797e-14 1.7038510324e-14 1.8358868473e-14
4.6130371094e+02 3.5293441782e-14 1.6960961352e-14 1.8332480431e-14
4.6136474609e+02 3.5062962663e-14 1.6750454616e-14 1.8312508047e-14
4.6142578125e+02 3.5240554329e-14 1.6796582065e-14 1.8443972264e-14
4.6148681641e+02 3.5257756726e-14 1.6825103847e-14 1.8432652879e-14
4.6154785156e+02 3.5031563017e-14 1.6689038068e-14 1.8342524950e-14
4.6160888672e+02 3.5119802322e-14 1.6869220979e-14 1.8250581344e-14
4.6166992188e+02 3.5316860809e-14 1.6976136860e-14 1.8340723949e-14
4.6173095703e+02 3.5411763787e-14 1.7008168100e-14 1.8403595687e-14
4.6179199219e+02 3.5397103867e-14 1.6974147500e-14 1.8422956367e-14
4.6185302734e+02 3.5041207510e-14 1.6800341837e-14 1.8240865673e-14
4.6191406250e+02 3.4992718377e-14 1.6752328211e-14 1.8240390166e-14
4.6197509766e+02 3.5106622472e-14 1.6833417984e-14 1.8273204487e-14
4.6203613281e+02 3.5273462218e-14 1.6914428150e-14 1.8359034067e-14
4.6209716797e+02 3.5302288426e-14 1.6922527952e-14 1.8379760474e-14
4.6215820312e+02 3.5222426584e-14 1.6878813874e-14 1.8343612711e-14
4.6221923828e+02 3.4994868665e-14 1.6760736435e-14 1.8234132230e-14
4.6228027344e+02 3.5010973406e-14 1.6705847934e-14 1.8305125472e-14
4.6234130859e+02 3.5205697989e-14 1.6827809228e-14 1.8377888761e-14
4.6240234375e+02 3.5131094688e-14 1.6856731255e-14 1.8274363434e-14
4.6246337891e+02 3.5169191633e-14 1.6993250820e-14 1.8175940813e-14
4.6252441406e+02 3.5063807906e-14 1.6761459648e-14 1.8302348257e-14
4.6258544922e+02 3.5134253990e-14 1.6713257069e-14 1.8420996922e-14
4.6264648438e+02 3.5143698451e-14 1.6911411603e-14 1.8232286848e-14
4.6270751953e+02 3.5204543370e-14 1.6863924994e-14 1.8340618376e-14
4.6276855469e+02 3.5064675197e-14 1.6778548803e-14 1.8286126395e-14
4.6282958984e+02 3.5161438935e-14 1.6828179569e-14 1.8333259366e-14
4.6289062500e+02 3.5212138064e-14 1.6867867372e-14 1.8344270692e-14
4.6295166016e+02 3.5178577035e-14 1.6880494535e-14 1.8298082499e-14
4.6301269531e+02 3.5226866182e-14 1.6957083956e-14 1.8269782226e-14
4.6307373047e+02 3.5197693934e-14 1.6966536072e-14 1.8231157862e-14
4.6313476562e+02 3.5060580965e-14 1.6862872024e-14 1.8197708941e-14
4.6319580078e+02 3.4995052736e-14 1.6699465548e-14 1.8295587188e-14
4.6325683594e+02 3.5030637379e-14 1.6695803240e-14 1.8334834139e-14
4.6331787109e+02 3.5071817041e-14 1.6814436516e-14 1.8257380525e-14
4.6337890625e+02 3.5024133288e-14 1.6774302116e-14 1.8249831172e-14
4.6343994141e+02 3.4982061670e-14 1.6780411466e-14 1.8201650205e-14
4.6350097656e+02 3.5221031307e-14 1.6837542304e-14 1.8383489003e-14
4.6356201172e+02 3.5272844338e-14 1.6923169907e-14 1.8349674431e-14
4.6362304688e+02 3.5301887661e-14 1.6927714348e-14 1.8374173313e-14
4.6368408203e+02 3.5124756441e-14 1.6843689708e-14 1.8281066733e-14
4.6374511719e+02 3.5210469248e-14 1.6853436781e-14 1.8357032468e-14
4.6380615234e+02 3.5272837388e-14 1.6818871275e-14 1.8453966113e-14
4.6386718750e+02 3.5178961006e-14 1.6806813422e-14 1.8372147584e-14
4.6392822266e+02 3.5174615820e-14 1.6858653932e-14 1.8315961888e-14
4.6398925781e+02 3.5262186088e-14 1.6951449833e-14 1.8310736255e-14
4.6405029297e+02 3.5099511384e-14 1.6863383270e-14 1.8236128114e-14
4.6411132812e+02 3.5122146124e-14 1.6882463622e-14 1.8239682502e-14
4.6417236328e+02 3.5162873167e-14 1.6850541885e-14 1.8312331282e-14
4.6423339844e+02 3.5150975470e-14 1.6766977500e-14 1.8383997970e-14
4.6429443359e+02 3.5030889633e-14 1.6720089466e-14 1.8310800167e-14
4.6435546875e+02 3.5072700527e-14 1.6755514694e-14 1.8317185833e-14
4.6441650391e+02 3.5233768670e-14 1.6886977640e-14 1.8346791030e-14
4.6447753906e+02 3.5061542601e-14 1.6845172718e-14 1.8216369883e-14
4.6453857422e+02 3.5013037294e-14 1.6736836099e-14 1.8276201194e-14
4.6459960938e+02 3.5243022134e-14 1.6864536847e-14 1.8378485286e-14
4.6466064453e+02 3.5282806113e-14 1.6838096054e-14 1.8444710058e-14
4.6472167969e+02 3.5548387661e-14 1.6979749521e-14 1.8568638140e-14
4.6478271484e+02 3.5361229209e-14 1.6899312089e-14 1.8461917120e-14
4.6484375000e+02 3.4997645850e-14 1.6782840271e-14 1.8214805579e-14
4.6490478516e+02 3.5078733345e-14 1.6849710046e-14 1.8229023299e-14
4.6496582031e+02 3.5182042223e-14 1.6803913992e-14 1.8378128231e-14
4.6502685547e+02 3.5302954357e-14 1.6961629696e-14 1.8341324661e-14
4.6508789062e+02 3.5088965807e-14 1.6847198452e-14 1.8241767355e-14
4.6514892578e+02 3.5048093708e-14 1.6832783406e-14 1.8215310302e-14
4.6520996094e+02 3.5274690994e-14 1.6908568680e-14 1.8366122314e-14
4.6527099609e+02 3.5260531937e-14 1.6939114674e-14 1.8321417263e-14
4.6533203125e+02 3.5141422101e-14 1.6901750630e-14 1.8239671471e-14
4.6539306641e+02 3.5207384828e-14 1.6904994091e-14 1.8302390737e-14
4.6545410156e+02 3.5267867832e-14 1.6934563019e-14 1.8333304813e-14
4.6551513672e+02 3.5062912314e-14 1.6846136087e-14 1.8216776227e-14
4.6557617188e+02 3.5035854694e-14 1.6788276431e-14 1.8247578263e-14
4.6563720703e+02 3.5210539865e-14 1.6883957281e-14 1.8326582584e-14
4.6569824219e+02 3.5196460560e-14 1.6929650836e-14 1.8266809724e-14
4.6575927734e+02 3.5057331284e-14 1.6782377039e-14 1.8274954245e-14
4.6582031250e+02 3.5168440068e-14 1.6922514990e-14 1.8245925079e-14
4.6588134766e+02 3.5124682980e-14 1.6880589437e-14 1.8244093543e-14
4.6594238281e+02 3.5071129196e-14 1.6808435168e-14 1.8262694028e-14
4.6600341797e+02 3.5060672441e-14 1.6878182300e-14 1.8182490141e-14
4.6606445312e+02 3.5294864505e-14 1.6896631135e-14 1.8398233370e-14
4.6612548828e+02 3.5339541138e-14 1.6970110871e-14 1.8369430267e-14
4.6618652344e+02 3.4996721069e-14 1.6908550486e-14 1.8088170583e-14
4.6624755859e+02 3.4841941207e-14 1.6782918665e-14 1.8059022543e-14
4.6630859375e+02 3.5008298170e-14 1.6794631984e-14 1.8213666186e-14
4.6636962891e+02 3.5138321411e-14 1.6829069845e-14 1.8309251566e-14
4.6643066406e+02 3.4986921882e-14 1.6777563607e-14 1.8209358275e-14
4.6649169922e+02 3.5201160382e-14 1.6834771058e-14 1.8366389324e-14
4.6655273438e+02 3.5303746909e-14 1.6901000576e-14 1.8402746333e-14
4.6661376953e+02 3.5261633653e-14 1.6939517136e-14 1.8322116517e-14
4.6667480469e+02 3.5168566007e-14 1.6860426263e-14 1.8308139744e-14
4.6673583984e+02 3.5206183037e-14 1.6909046907e-14 1.8297136130e-14
4.6679687500e+02 3.5034081063e-14 1.6845180696e-14 1.8188900367e-14
4.6685791016e+02 3.5051340232e-14 1.6858426695e-14 1.8192913536e-14
4.6691894531e+02 3.5137076323e-14 1.6812430891e-14 1.8324645432e-14
4.6697998047e+02 3.5132128092e-14 1.6841643033e-14 1.8290485059e-14
4.6704101562e+02 3.5109353752e-14 1.6776897509e-14 1.8332456242e-14
4.6710205078e+02 3.5056978465e-14 1.6745778950e-14 1.8311199515e-14
4.6716308594e+02 3.5052661223e-14 1.6792685129e-14 1.8259976094e-14
4.6722412109e+02 3.5188112541e-14 1.6897204813e-14 1.8290907728e-14
4.6728515625e+02 3.5246417395e-14 1.6877734984e-14 1.8368682411e-14
4.6734619141e+02 3.5136400517e-14 1.6840458369e-14 1.8295942148e-14
4.6740722656e+02 3.5285767943e-14 1.6907759702e-14 1.8378008242e-14
4.6746826172e+02 3.4990589038e-14 1.6737989791e-14 1.8252599247e-14
4.6752929688e+02 3.4974579227e-14 1.6716996754e-14 1.8257582473e-14
4.6759033203e+02 3.5047920789e-14 1.6690452598e-14 1.8357468191e-14
4.6765136719e+02 3.5004093618e-14 1.6735757663e-14 1.8268335955e-14
4.6771240234e+02 3.4983621623e-14 1.6709061487e-14 1.8274560136e-14
4.6777343750e+02 3.5195661901e-14 1.6930517022e-14 1.8265144879e-14
4.6783447266e+02 3.5212809258e-14 1.6901313860e-14 1.8311495398e-14
4.6789550781e+02 3.5153309110e-14 1.6835563684e-14 1.8317745426e-14
4.6795654297e+02 3.5412944837e-14 1.7008817620e-14 1.8404127217e-14
4.6801757812e+02 3.5262606456e-14 1.6909220083e-14 1.8353386373e-14
4.6807861328e+02 3.5080965086e-14 1.6778529987e-14 1.8302435099e-14
4.6813964844e+02 3.5081683215e-14 1.6784839128e-14 1.8296844087e-14
4.6820068359e+02 3.5214262444e-14 1.6928708982e-14 1.8285553461e-14
4.6826171875e+02 3.5296274860e-14 1.6945101196e-14 1.8351173664e-14
4.6832275391e+02 3.5086950963e-14 1.6815368347e-14 1.8271582617e-14
4.6838378906e+02 3.5110844024e-14 1.6774694909e-14 1.8336149114e-14
4.6844482422e+02 3.5219585376e-14 1.6758894568e-14 1.8460690808e-14
4.6850585938e+02 3.5219090979e-14 1.6885107220e-14 1.8333983759e-14
4.6856689453e+02 3.5277072879e-14 1.6886258677e-14 1.8390814202e-14
4.6862792969e+02 3.5239500414e-14 1.6920434104e-14 1.8319066311e-14
4.6868896484e+02 3.5122365373e-14 1.6887724856e-14 1.8234640517e-14
4.6875000000e+02 3.4914180161e-14 1.6726129840e-14 1.8188050321e-14
4.6881103516e+02 3.4976746164e-14 1.6806157831e-14 1.8170588333e-14
4.6887207031e+02 3.5203096007e-14 1.6851959158e-14 1.8351136849e-14
4.6893310547e+02 3.5041127605e-14 1.6738824899e-14 1.8302302706e-14
4.6899414062e+02 3.5005523184e-14 1.6751081564e-14 1.8254441619e-14
4.6905517578e+02 3.5108976381e-14 1.6750445839e-14 1.8358530543e-14
4.6911621094e+02 3.5026804181e-14 1.6726680032e-14 1.8300124150e-14
4.6917724609e+02 3.5083762956e-14 1.6822342335e-14 1.8261420620e-14
4.6923828125e+02 3.5126991949e-14 1.6866403699e-14 1.8260588250e-14
4.6929931641e+02 3.5027481627e-14 1.6857748283e-14 1.8169733344e-14
4.6936035156e+02 3.5080401567e-14 1.6763632080e-14 1.8316769487e-14
4.6942138672e+02 3.5108903076e-14 1.6751842615e-14 1.8357060461e-14
4.6948242188e+02 3.5162820244e-14 1.6776719111e-14 1.8386101134e-14
4.6954345703e+02 3.5216178586e-14 1.6805688366e-14 1.8410490220e-14
4.6960449219e+02 3.5205895056e-14 1.6869250300e-14 1.8336644756e-14
4.6966552734e+02 3.5429663770e-14 1.6927287563e-14 1.8502376208e-14
4.6972656250e+02 3.5210978049e-14 1.6817005299e-14 1.8393972751e-14
4.6978759766e+02 3.5029594511e-14 1.6789385729e-14 1.8240208783e-14
4.6984863281e+02 3.4986496789e-14 1.6887092134e-14 1.8099404655e-14
4.6990966797e+02 3.5211139798e-14 1.7011024217e-14 1.8200115581e-14
4.6997070312e+02 3.5063128600e-14 1.6812320164e-14 1.8250808436e-14
4.7003173828e+02 3.5019931227e-14 1.6774490844e-14 1.8245440383e-14
4.7009277344e+02 3.5248339762e-14 1.6809880868e-14 1.8438458893e-14
4.7015380859e+02 3.5177647451e-14 1.6831051530e-14 1.8346595921e-14
4.7021484375e+02 3.5141287630e-14 1.6838682767e-14 1.8302604864e-14
4.7027587891e+02 3.5162716055e-14 1.6808622824e-14 1.8354093231e-14
4.7033691406e+02 3.5178785423e-14 1.6808158207e-14 1.8370627217e-14
4.7039794922e+02 3.5087105118e-14 1.6750087926e-14 1.8337017192e-14
4.7045898438e+02 3.5070831381e-14 1.6748501766e-14 1.8322329615e-14
4.7052001953e+02 3.5123605103e-14 1.6766907452e-14 1.8356697651e-14
4.7058105469e+02 3.5257747008e-14 1.6782079193e-14 1.8475667815e-14
4.7064208984e+02 3.5245655624e-14 1.6882669502e-14 1.8362986122e-14
4.7070312500e+02 3.5159257802e-14 1.6839820641e-14 1.8319437161e-14
4.7076416016e+02 3.5149315945e-14 1.6788218975e-14 1.8361096971e-14
4.7082519531e+02 3.5229830292e-14 1.6904338397e-14 1.8325491895e-14
4.7088623047e+02 3.5449784559e-14 1.6967779363e-14 1.8482005196e-14
4.7094726562e+02 3.5282655589e-14 1.6988870410e-14 1.8293785179e-14
4.7100830078e+02 3.5204565102e-14 1.6872452478e-14 1.8332112624e-14
4.7106933594e+02 3.5237635667e-14 1.6890159253e-14 1.8347476414e-14
4.7113037109e+02 3.5107306674e-14 1.6826766492e-14 1.8280540182e-14
4.7119140625e+02 3.5252254960e-14 1.6913442855e-14 1.8338812104e-14
4.7125244141e+02 3.5236024172e-14 1.6887566294e-14 1.8348457878e-14
4.7131347656e+02 3.5224498202e-14 1.6833382772e-14 1.8391115430e-14
4.7137451172e+02 3.5132750122e-14 1.6674562884e-14 1.8458187237e-14
4.7143554688e+02 3.5158231779e-14 1.6726649792e-14 1.8431581986e-14
4.7149658203e+02 3.5267374667e-14 1.6828069657e-14 1.8439305010e-14
4.7155761719e+02 3.5234464867e-14 1.6820219388e-14 1.8414245478e-14
4.7161865234e+02 3.5125845067e-14 1.6782375695e-14 1.8343469373e-14
4.7167968750e+02 3.5221722288e-14 1.6856891407e-14 1.8364830881e-14
4.7174072266e+02 3.5364551176e-14 1.6881752030e-14 1.8482799146e-14
4.7180175781e+02 3.5240923418e-14 1.6832565719e-14 1.8408357699e-14
4.7186279297e+02 3.5218475906e-14 1.6870825418e-14 1.8347650488e-14
4.7192382812e+02 3.5260418994e-14 1.6855933849e-14 1.8404485145e-14
4.7198486328e+02 3.5120852014e-14 1.6802127659e-14 1.8318724355e-14
4.7204589844e+02 3.5246916756e-14 1.6882427915e-14 1.8364488841e-14
4.7210693359e+02 3.5090198104e-14 1.6813802134e-14 1.8276395970e-14
4.7216796875e+02 3.5021671113e-14 1.6803464420e-14 1.8218206693e-14
4.7222900391e+02 3.5111269709e-14 1.6794628659e-14 1.8316641050e-14
4.7229003906e+02 3.5095176034e-14 1.6786088567e-14 1.8309087467e-14
4.7235107422e+02 3.5173519398e-14 1.6819154138e-14 1.8354365260e-14
4.7241210938e+02 3.5132716707e-14 1.6783900069e-14 1.8348816637e-14
4.7247314453e+02 3.5075063892e-14 1.6724847124e-14 1.8350216767e-14
4.7253417969e+02 3.5288086378e-14 1.6860052079e-14 1.8428034299e-14
4.7259521484e+02 3.5306502664e-14 1.6929145682e-14 1.8377356983e-14
4.7265625000e+02 3.5388277138e-14 1.6879956735e-14 1.8508320403e-14
4.7271728516e+02 3.5265057644e-14 1.6904026960e-14 1.8361030685e-14
4.7277832031e+02 3.5060288970e-14 1.6786671599e-14 1.8273617371e-14
4.7283935547e+02 3.5202220028e-14 1.6866526356e-14 1.8335693673e-14
4.7290039062e+02 3.5109357129e-14 1.6808769132e-14 1.8300587997e-14
4.7296142578e+02 3.5130757690e-14 1.6857719167e-14 1.8273038523e-14
4.7302246094e+02 3.5195517642e-14 1.6970816192e-14 1.8224701450e-14
4.7308349609e+02 3.5080064887e-14 1.6841156165e-14 1.8238908722e-14
4.7314453125e+02 3.4931970255e-14 1.6711538643e-14 1.8220431613e-14
4.7320556641e+02 3.4960226121e-14 1.6679960229e-14 1.8280265892e-14
4.7326660156e+02 3.5119788995e-14 1.6689236989e-14 1.8430552006e-14
4.7332763672e+02 3.5264490423e-14 1.6907075245e-14 1.8357415178e-14
4.7338867188e+02 3.5293158037e-14 1.6972601799e-14 1.8320556238e-14
4.7344970703e+02 3.5144667019e-14 1.6817844067e-14 1.8326822952e-14
4.7351074219e+02 3.5263093882e-14 1.6997139043e-14 1.8265954839e-14
4.7357177734e+02 3.5247969655e-14 1.6966696627e-14 1.8281273028e-14
4.7363281250e+02 3.5239333897e-14 1.6884115516e-14 1.8355218381e-14
4.7369384766e+02 3.5184010367e-14 1.6840199724e-14 1.8343810643e-14
4.7375488281e+02 3.5136871296e-14 1.6814849417e-14 1.8322021878e-14
4.7381591797e+02 3.5178817270e-14 1.6880670028e-14 1.8298147242e-14
4.7387695312e+02 3.5010410905e-14 1.6816289167e-14 1.8194121739e-14
4.7393798828e+02 3.5091306919e-14 1.6850909540e-14 1.8240397378e-14
4.7399902344e+02 3.5203365433e-14 1.6847035273e-14 1.8356330160e-14
4.7406005859e+02 3.5434569513e-14 1.7076648078e-14 1.8357921435e-14
4.7412109375e+02 3.5299447596e-14 1.6943691924e-14 1.8355755672e-14
4.7418212891e+02 3.5250364970e-14 1.6890934039e-14 1.8359430931e-14
4.7424316406e+02 3.5317246155e-14 1.6856786919e-14 1.8460459236e-14
4.7430419922e+02 3.5101531062e-14 1.6783602457e-14 1.8317928605e-14
4.7436523438e+02 3.5140044023e-14 1.6892356941e-14 1.8247687082e-14
4.7442626953e+02 3.5303017375e-14 1.6930512025e-14 1.8372505350e-14
4.7448730469e+02 3.5149593072e-14 1.6796436671e-14 1.8353156400e-14
4.7454833984e+02 3.5063027087e-14 1.6769483585e-14 1.8293543502e-14
4.7460937500e+02 3.5174565998e-14 1.6821879065e-14 1.8352686933e-14
4.7467041016e+02 3.5121337245e-14 1.6857424841e-14 1.8263912404e-14
4.7473144531e+02 3.5134465668e-14 1.6907667276e-14 1.8226798392e-14
4.7479248047e+02 3.5193941833e-14 1.6822294317e-14 1.8371647517e-14
4.7485351562e+02 3.5285698698e-14 1.6884454813e-14 1.8401243885e-14
4.7491455078e+02 3.5221626954e-14 1.6955014779e-14 1.8266612175e-14
4.7497558594e+02 3.5196806164e-14 1.6820476061e-14 1.8376330103e-14
4.7503662109e+02 3.5396659354e-14 1.6897295865e-14 1.8499363489e-14
4.7509765625e+02 3.5412622304e-14 1.6851567026e-14 1.8561055278e-14
4.7515869141e+02 3.5188946915e-14 1.6825409093e-14 1.8363537821e-14
4.7521972656e+02 3.5186995279e-14 1.6797728437e-14 1.8389266842e-14
4.7528076172e+02 3.5349548819e-14 1.6899841224e-14 1.8449707595e-14
4.7534179688e+02 3.5234761592e-14 1.6861584199e-14 1.8373177392e-14
4.7540283203e+02 3.5243694083e-14 1.6933735000e-14 1.8309959083e-14
4.7546386719e+02 3.5188416749e-14 1.6895155173e-14 1.8293261576e-14
4.7552490234e+02 3.5162682196e-14 1.6899394543e-14 1.8263287653e-14
4.7558593750e+02 3.5129187535e-14 1.6853690500e-14 1.8275497035e-14
4.7564697266e+02 3.5104114057e-14 1.6766306652e-14 1.8337807405e-14
4.7570800781e+02 3.5122441056e-14 1.6749562130e-14 1.8372878926e-14
4.7576904297e+02 3.5213740593e-14 1.6827134252e-14 1.8386606341e-14
4.7583007812e+02 3.5255647568e-14 1.6878867147e-14 1.8376780420e-14
4.7589111328e+02 3.5197955227e-14 1.6817549463e-14 1.8380405763e-14
4.7595214844e+02 3.5258074061e-14 1.6768210786e-14 1.8489863275e-14
4.7601318359e+02 3.5215049165e-14 1.6828177597e-14 1.8386871568e-14
4.7607421875e+02 3.5167026748e-14 1.6791016927e-14 1.8376009821e-14
4.7613525391e+02 3.5281158199e-14 1.6892496619e-14 1.8388661580e-14
4.7619628906e+02 3.5326738121e-14 1.6941026690e-14 1.8385711431e-14
4.7625732422e+02 3.5401201967e-14 1.6945654759e-14 1.8455547208e-14
4.7631835938e+02 3.5224142654e-14 1.6918897841e-14 1.8305244813e-14
4.7637939453e+02 3.5123385408e-14 1.6806579908e-14 1.8316805500e-14
4.7644042969e+02 3.5068825355e-14 1.6728707137e-14 1.8340118218e-14
4.7650146484e+02 3.5015140079e-14 1.6878510068e-14 1.8136630011e-14
4.7656250000e+02 3.5111027210e-14 1.6887318131e-14 1.8223709079e-14
4.7662353516e+02 3.5165924713e-14 1.6883177932e-14 1.8282746781e-14
4.7668457031e+02 3.5125143248e-14 1.6915513768e-14 1.8209629480e-14
4.7674560547e+02 3.5105292306e-14 1.6891796172e-14 1.8213496134e-14
4.7680664062e+02 3.5150059561e-14 1.6874074504e-14 1.8275985057e-14
4.7686767578e+02 3.5153768271e-14 1.6785492857e-14 1.8368275415e-14
4.7692871094e+02 3.5214738721e-14 1.6776244087e-14 1.8438494634e-14
4.7698974609e+02 3.5155831897e-14 1.6811336848e-14 1.8344495048e-14
4.7705078125e+02 3.5027887928e-14 1.6799797530e-14 1.8228090397e-14
4.7711181641e+02 3.5069571998e-14 1.6784844291e-14 1.8284727707e-14
4.7717285156e+02 3.5267345353e-14 1.6954655698e-14 1.8312689655e-14
4.7723388672e+02 3.5200667953e-14 1.6867651382e-14 1.8333016571e-14
4.7729492188e+02 3.5184286866e-14 1.6882305280e-14 1.8301981585e-14
4.7735595703e+02 3.5138812103e-14 1.6855547895e-14 1.8283264207e-14
4.7741699219e+02 3.5174797721e-14 1.6863762193e-14 1.8311035528e-14
4.7747802734e+02 3.5188737934e-14 1.6904519977e-14 1.8284217957e-14
4.7753906250e+02 3.5040508074e-14 1.6795453598e-14 1.8245054476e-14
4.7760009766e+02 3.5173456994e-14 1.6800326800e-14 1.8373130194e-14
4.7766113281e+02 3.5294185154e-14 1.6808812760e-14 1.8485372393e-14
4.7772216797e+02 3.5214983477e-14 1.6728799207e-14 1.8486184270e-14
4.7778320312e+02 3.5175186089e-14 1.6787130569e-14 1.8388055520e-14
4.7784423828e+02 3.5170863208e-14 1.6876650810e-14 1.8294212398e-14
4.7790527344e+02 3.5190135988e-14 1.6924008495e-14 1.8266127493e-14
4.7796630859e+02 3.5142180081e-14 1.6815193289e-14 1.8326986792e-14
4.7802734375e+02 3.5178517120e-14 1.6864551111e-14 1.8313966010e-14
4.7808837891e+02 3.5274114824e-14 1.6897641498e-14 1.8376473326e-14
4.7814941406e+02 3.5301253898e-14 1.6893348700e-14 1.8407905198e-14
