# freq_THz  G_total  G_In  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
1.3470458984e+02 2.4227593720e-11 1.1591576509e-11 1.2636017211e-11
1.3476562500e+02 2.4119775608e-11 1.1566495178e-11 1.2553280430e-11
1.3482666016e+02 2.4013084911e-11 1.1521893390e-11 1.2491191521e-11
1.3488769531e+02 2.3827558273e-11 1.1437999674e-11 1.2389558599e-11
1.3494873047e+02 2.3573212676e-11 1.1320921025e-11 1.2252291651e-11
1.3500976562e+02 2.3258044671e-11 1.1159401550e-11 1.2098643120e-11
1.3507080078e+02 2.2845899494e-11 1.0946424554e-11 1.1899474940e-11
1.3513183594e+02 2.2484047287e-11 1.0756664001e-11 1.1727383286e-11
1.3519287109e+02 2.2062845649e-11 1.0529716182e-11 1.1533129467e-11
1.3525390625e+02 2.1755523468e-11 1.0358300505e-11 1.1397222963e-11
1.3531494141e+02 2.1434849929e-11 1.0172835623e-11 1.1262014306e-11
1.3537597656e+02 2.1180979545e-11 1.0021951717e-11 1.1159027828e-11
1.3543701172e+02 2.0918353726e-11 9.8532221149e-12 1.1065131611e-11
1.3549804688e+02 2.0679033963e-11 9.6869421417e-12 1.0992091821e-11
1.3555908203e+02 2.0367267352e-11 9.5098361521e-12 1.0857431200e-11
1.3562011719e+02 2.0103196023e-11 9.3433357207e-12 1.0759860303e-11
1.3568115234e+02 1.9689784956e-11 9.0960479810e-12 1.0593736975e-11
1.3574218750e+02 1.9327479270e-11 8.8720545062e-12 1.0455424764e-11
1.3580322266e+02 1.8924006633e-11 8.6468958322e-12 1.0277110800e-11
1.3586425781e+02 1.8583024277e-11 8.4388425994e-12 1.0144181678e-11
1.3592529297e+02 1.8235799056e-11 8.2286110008e-12 1.0007188055e-11
1.3598632812e+02 1.8018580747e-11 8.1032199846e-12 9.9153607626e-12
1.3604736328e+02 1.7855976416e-11 7.9960344874e-12 9.8599419288e-12
1.3610839844e+02 1.7815105177e-11 7.9479811615e-12 9.8671240158e-12
1.3616943359e+02 1.7763060932e-11 7.8991430556e-12 9.8639178767e-12
1.3623046875e+02 1.7811330513e-11 7.9089201338e-12 9.9024103796e-12
1.3629150391e+02 1.7792060049e-11 7.8937684392e-12 9.8982916096e-12
1.3635253906e+02 1.7783019519e-11 7.8769634204e-12 9.9060560990e-12
1.3641357422e+02 1.7783205014e-11 7.8875928315e-12 9.8956121826e-12
1.3647460938e+02 1.7755938375e-11 7.8891365759e-12 9.8668017987e-12
1.3653564453e+02 1.7721512681e-11 7.8840438457e-12 9.8374688350e-12
1.3659667969e+02 1.7742767703e-11 7.9101530862e-12 9.8326146172e-12
1.3665771484e+02 1.7788785657e-11 7.9618066418e-12 9.8269790148e-12
1.3671875000e+02 1.7904028537e-11 8.0453900763e-12 9.8586384607e-12
1.3677978516e+02 1.8036628147e-11 8.1423888878e-12 9.8942392593e-12
1.3684082031e+02 1.8208930186e-11 8.2587205282e-12 9.9502096580e-12
1.3690185547e+02 1.8403325951e-11 8.3807345281e-12 1.0022591423e-11
1.3696289062e+02 1.8541661799e-11 8.4789607996e-12 1.0062701000e-11
1.3702392578e+02 1.8668775371e-11 8.5806536120e-12 1.0088121759e-11
1.3708496094e+02 1.8711683725e-11 8.6401261924e-12 1.0071557532e-11
1.3714599609e+02 1.8705928477e-11 8.6710398175e-12 1.0034888660e-11
1.3720703125e+02 1.8628543088e-11 8.6704889030e-12 9.9580541847e-12
1.3726806641e+02 1.8598905884e-11 8.6931490226e-12 9.9057568613e-12
1.3732910156e+02 1.8504361773e-11 8.6817884301e-12 9.8225733425e-12
1.3739013672e+02 1.8451686912e-11 8.6814047749e-12 9.7702821368e-12
1.3745117188e+02 1.8409565289e-11 8.6806705775e-12 9.7288947115e-12
1.3751220703e+02 1.8396190583e-11 8.7044450846e-12 9.6917454984e-12
1.3757324219e+02 1.8329891743e-11 8.6976056916e-12 9.6322860510e-12
1.3763427734e+02 1.8241468846e-11 8.6728227492e-12 9.5686460964e-12
1.3769531250e+02 1.8092286458e-11 8.6205126430e-12 9.4717738151e-12
1.3775634766e+02 1.7909767203e-11 8.5399288188e-12 9.3698383846e-12
1.3781738281e+02 1.7634120262e-11 8.4153580003e-12 9.2187622615e-12
1.3787841797e+02 1.7350420957e-11 8.2918186200e-12 9.0586023370e-12
1.3793945312e+02 1.6993097676e-11 8.1285604076e-12 8.8645372686e-12
1.3800048828e+02 1.6661550593e-11 7.9558849654e-12 8.7056656279e-12
1.3806152344e+02 1.6346303184e-11 7.7959530649e-12 8.5503501189e-12
1.3812255859e+02 1.6082976939e-11 7.6613613746e-12 8.4216155645e-12
1.3818359375e+02 1.5862595053e-11 7.5454105897e-12 8.3171844629e-12
1.3824462891e+02 1.5662629613e-11 7.4235946648e-12 8.2390349478e-12
1.3830566406e+02 1.5471601014e-11 7.3128594429e-12 8.1587415708e-12
1.3836669922e+02 1.5324644691e-11 7.2226665560e-12 8.1019781347e-12
1.3842773438e+02 1.5108338651e-11 7.1063694468e-12 8.0019692045e-12
1.3848876953e+02 1.4879438986e-11 6.9719341855e-12 7.9075048004e-12
1.3854980469e+02 1.4637164868e-11 6.8269940429e-12 7.8101708255e-12
1.3861083984e+02 1.4375839472e-11 6.6755021416e-12 7.7003373300e-12
1.3867187500e+02 1.4156526129e-11 6.5441898539e-12 7.6123362750e-12
1.3873291016e+02 1.3962442265e-11 6.4300305350e-12 7.5324117305e-12
1.3879394531e+02 1.3801278763e-11 6.3239610997e-12 7.4773176631e-12
1.3885498047e+02 1.3697096608e-11 6.2406002782e-12 7.4564963300e-12
1.3891601562e+02 1.3634213567e-11 6.1856227583e-12 7.4485908088e-12
1.3897705078e+02 1.3627647533e-11 6.1647860001e-12 7.4628615333e-12
1.3903808594e+02 1.3631757547e-11 6.1404434673e-12 7.4913140802e-12
1.3909912109e+02 1.3599999444e-11 6.1014609447e-12 7.4985384995e-12
1.3916015625e+02 1.3604953828e-11 6.0908124324e-12 7.5141413952e-12
1.3922119141e+02 1.3553516416e-11 6.0536167244e-12 7.4998996911e-12
1.3928222656e+02 1.3505710835e-11 6.0199309500e-12 7.4857798849e-12
1.3934326172e+02 1.3423917768e-11 5.9689263176e-12 7.4549914503e-12
1.3940429688e+02 1.3361285705e-11 5.9371653066e-12 7.4241203989e-12
1.3946533203e+02 1.3315575619e-11 5.9156931375e-12 7.3998824814e-12
1.3952636719e+02 1.3303424819e-11 5.9099012309e-12 7.3935235879e-12
1.3958740234e+02 1.3318596411e-11 5.9275494613e-12 7.3910469498e-12
1.3964843750e+02 1.3371831729e-11 5.9597000227e-12 7.4121317067e-12
1.3970947266e+02 1.3402687505e-11 5.9826219317e-12 7.4200655737e-12
1.3977050781e+02 1.3484001172e-11 6.0360936851e-12 7.4479074867e-12
1.3983154297e+02 1.3504895007e-11 6.0689543917e-12 7.4359406158e-12
1.3989257812e+02 1.3509394789e-11 6.0913605519e-12 7.4180342373e-12
1.3995361328e+02 1.3444353798e-11 6.0847416180e-12 7.3596121800e-12
1.4001464844e+02 1.3394098260e-11 6.0867306601e-12 7.3073676001e-12
1.4007568359e+02 1.3310481884e-11 6.0763616626e-12 7.2341202210e-12
1.4013671875e+02 1.3222597747e-11 6.0687021811e-12 7.1538955654e-12
1.4019775391e+02 1.3124933173e-11 6.0510273966e-12 7.0739057763e-12
1.4025878906e+02 1.3082093819e-11 6.0564874136e-12 7.0256064056e-12
1.4031982422e+02 1.3042732125e-11 6.0668068031e-12 6.9759253221e-12
1.4038085938e+02 1.3031637024e-11 6.0910679688e-12 6.9405690557e-12
1.4044189453e+02 1.3021208316e-11 6.1178293839e-12 6.9033789323e-12
1.4050292969e+02 1.2997434301e-11 6.1332967559e-12 6.8641375454e-12
1.4056396484e+02 1.2951839664e-11 6.1303385109e-12 6.8215011535e-12
1.4062500000e+02 1.2896582351e-11 6.1275660984e-12 6.7690162523e-12
1.4068603516e+02 1.2800065050e-11 6.1055306619e-12 6.6945343880e-12
1.4074707031e+02 1.2661441196e-11 6.0523778048e-12 6.6090633917e-12
1.4080810547e+02 1.2535155149e-11 6.0007774220e-12 6.5343777273e-12
1.4086914062e+02 1.2416147744e-11 5.9571179930e-12 6.4590297512e-12
1.4093017578e+02 1.2306517079e-11 5.9087755669e-12 6.3977415122e-12
1.4099121094e+02 1.2219260953e-11 5.8673084736e-12 6.3519524793e-12
1.4105224609e+02 1.2152351178e-11 5.8349470354e-12 6.3174041423e-12
1.4111328125e+02 1.2100168231e-11 5.8039647987e-12 6.2962034324e-12
1.4117431641e+02 1.2085067479e-11 5.7845995779e-12 6.3004679006e-12
1.4123535156e+02 1.2022817811e-11 5.7433458301e-12 6.2794719806e-12
1.4129638672e+02 1.1984637558e-11 5.7133567573e-12 6.2712808012e-12
1.4135742188e+02 1.1886361264e-11 5.6475011488e-12 6.2388601151e-12
1.4141845703e+02 1.1768936814e-11 5.5651607782e-12 6.2037760358e-12
1.4147949219e+02 1.1639214751e-11 5.4831529359e-12 6.1560618153e-12
1.4154052734e+02 1.1516395179e-11 5.4024572497e-12 6.1139379293e-12
1.4160156250e+02 1.1355418712e-11 5.2963739303e-12 6.0590447812e-12
1.4166259766e+02 1.1235358843e-11 5.2075698338e-12 6.0277890092e-12
1.4172363281e+02 1.1125580067e-11 5.1314027287e-12 5.9941773381e-12
1.4178466797e+02 1.1072139330e-11 5.0801355169e-12 5.9920038127e-12
1.4184570312e+02 1.0992509731e-11 5.0174286939e-12 5.9750810366e-12
1.4190673828e+02 1.0947732376e-11 4.9727557536e-12 5.9749766223e-12
1.4196777344e+02 1.0871704315e-11 4.9069083556e-12 5.9647959594e-12
1.4202880859e+02 1.0807783935e-11 4.8562789112e-12 5.9515050239e-12
1.4208984375e+02 1.0701013041e-11 4.7907335685e-12 5.9102794729e-12
1.4215087891e+02 1.0580639355e-11 4.7214566360e-12 5.8591827192e-12
1.4221191406e+02 1.0426721683e-11 4.6358144664e-12 5.7909072164e-12
1.4227294922e+02 1.0291795066e-11 4.5594216194e-12 5.7323734468e-12
1.4233398438e+02 1.0167877795e-11 4.4954944100e-12 5.6723833853e-12
1.4239501953e+02 1.0063133744e-11 4.4468181943e-12 5.6163155500e-12
1.4245605469e+02 9.9611321924e-12 4.3975273587e-12 5.5636048337e-12
1.4251708984e+02 9.8920100828e-12 4.3636249090e-12 5.5283851738e-12
1.4257812500e+02 9.8649894902e-12 4.3552543931e-12 5.5097350971e-12
1.4263916016e+02 9.8296939863e-12 4.3533723080e-12 5.4763216782e-12
1.4270019531e+02 9.8008523815e-12 4.3524397074e-12 5.4484126741e-12
1.4276123047e+02 9.7476467938e-12 4.3380488637e-12 5.4095979301e-12
1.4282226562e+02 9.6861784444e-12 4.3225724545e-12 5.3636059899e-12
1.4288330078e+02 9.6116278021e-12 4.3084403569e-12 5.3031874453e-12
1.4294433594e+02 9.5488210670e-12 4.3011339209e-12 5.2476871462e-12
1.4300537109e+02 9.4760157719e-12 4.2876562146e-12 5.1883595574e-12
1.4306640625e+02 9.4173616670e-12 4.2801505936e-12 5.1372110734e-12
1.4312744141e+02 9.3647767196e-12 4.2723425315e-12 5.0924341881e-12
1.4318847656e+02 9.3952551591e-12 4.3097274907e-12 5.0855276684e-12
1.4324951172e+02 9.4131865512e-12 4.3464577729e-12 5.0667287783e-12
1.4331054688e+02 9.4559716027e-12 4.3854826195e-12 5.0704889831e-12
1.4337158203e+02 9.4918548635e-12 4.4161668248e-12 5.0756880387e-12
1.4343261719e+02 9.5697393749e-12 4.4768131843e-12 5.0929261906e-12
1.4349365234e+02 9.6034702317e-12 4.5124686368e-12 5.0910015949e-12
1.4355468750e+02 9.6372263813e-12 4.5434913390e-12 5.0937350423e-12
1.4361572266e+02 9.6252063169e-12 4.5554617174e-12 5.0697445995e-12
1.4367675781e+02 9.6286879179e-12 4.5693577879e-12 5.0593301300e-12
1.4373779297e+02 9.6155336366e-12 4.5731647723e-12 5.0423688643e-12
1.4379882812e+02 9.6237754736e-12 4.5892552682e-12 5.0345202054e-12
1.4385986328e+02 9.6184744951e-12 4.5919028360e-12 5.0265716592e-12
1.4392089844e+02 9.6505809949e-12 4.6079217141e-12 5.0426592808e-12
1.4398193359e+02 9.6710670817e-12 4.6221609820e-12 5.0489060997e-12
1.4404296875e+02 9.7123330666e-12 4.6429855208e-12 5.0693475458e-12
1.4410400391e+02 9.7236086888e-12 4.6428491555e-12 5.0807595333e-12
1.4416503906e+02 9.7121343562e-12 4.6319122515e-12 5.0802221048e-12
1.4422607422e+02 9.6912962911e-12 4.6166193262e-12 5.0746769649e-12
1.4428710938e+02 9.6367600241e-12 4.5802688494e-12 5.0564911746e-12
1.4434814453e+02 9.5440644018e-12 4.5266707164e-12 5.0173936854e-12
1.4440917969e+02 9.4450833131e-12 4.4650500687e-12 4.9800332444e-12
1.4447021484e+02 9.3277178551e-12 4.3942425673e-12 4.9334752878e-12
1.4453125000e+02 9.2105595483e-12 4.3225964265e-12 4.8879631218e-12
1.4459228516e+02 9.1047176421e-12 4.2549667348e-12 4.8497509073e-12
1.4465332031e+02 9.0052122287e-12 4.1913012577e-12 4.8139109710e-12
1.4471435547e+02 8.9125391756e-12 4.1257094144e-12 4.7868297613e-12
1.4477539062e+02 8.7914570964e-12 4.0480204404e-12 4.7434366560e-12
1.4483642578e+02 8.6916455375e-12 3.9821163430e-12 4.7095291945e-12
1.4489746094e+02 8.5694230513e-12 3.9068714442e-12 4.6625516072e-12
1.4495849609e+02 8.4248486207e-12 3.8238532638e-12 4.6009953568e-12
1.4501953125e+02 8.2468614084e-12 3.7207458329e-12 4.5261155755e-12
1.4508056641e+02 8.0921851354e-12 3.6294421809e-12 4.4627429545e-12
1.4514160156e+02 7.9099025824e-12 3.5304711698e-12 4.3794314127e-12
1.4520263672e+02 7.7592802965e-12 3.4464215380e-12 4.3128587585e-12
1.4526367188e+02 7.6110512657e-12 3.3641387852e-12 4.2469124805e-12
1.4532470703e+02 7.5072523613e-12 3.3082887035e-12 4.1989636579e-12
1.4538574219e+02 7.4151581079e-12 3.2561432467e-12 4.1590148612e-12
1.4544677734e+02 7.3601587436e-12 3.2255361721e-12 4.1346225714e-12
1.4550781250e+02 7.3122771140e-12 3.2034375487e-12 4.1088395653e-12
1.4556884766e+02 7.2796297831e-12 3.1882994649e-12 4.0913303182e-12
1.4562988281e+02 7.2416804912e-12 3.1713956305e-12 4.0702848607e-12
1.4569091797e+02 7.2219630311e-12 3.1655154589e-12 4.0564475721e-12
1.4575195312e+02 7.1838457472e-12 3.1595596645e-12 4.0242860827e-12
1.4581298828e+02 7.1668408798e-12 3.1624934726e-12 4.0043474072e-12
1.4587402344e+02 7.1513552859e-12 3.1659168417e-12 3.9854384441e-12
1.4593505859e+02 7.1580781886e-12 3.1804326949e-12 3.9776454937e-12
1.4599609375e+02 7.1806367212e-12 3.2066748948e-12 3.9739618264e-12
1.4605712891e+02 7.2392475726e-12 3.2556863065e-12 3.9835612661e-12
1.4611816406e+02 7.3156061876e-12 3.3095156864e-12 4.0060905012e-12
1.4617919922e+02 7.3979179602e-12 3.3642855224e-12 4.0336324378e-12
1.4624023438e+02 7.4933974849e-12 3.4269315178e-12 4.0664659671e-12
1.4630126953e+02 7.5867449785e-12 3.4892963547e-12 4.0974486238e-12
1.4636230469e+02 7.6691271250e-12 3.5511308211e-12 4.1179963039e-12
1.4642333984e+02 7.7172305045e-12 3.5934432996e-12 4.1237872048e-12
1.4648437500e+02 7.7621030936e-12 3.6258702837e-12 4.1362328099e-12
1.4654541016e+02 7.7927925069e-12 3.6557074628e-12 4.1370850442e-12
1.4660644531e+02 7.8213411810e-12 3.6859560057e-12 4.1353851753e-12
1.4666748047e+02 7.8355243056e-12 3.7058362377e-12 4.1296880679e-12
1.4672851562e+02 7.8638294045e-12 3.7275614847e-12 4.1362679198e-12
1.4678955078e+02 7.8779044071e-12 3.7449690871e-12 4.1329353200e-12
1.4685058594e+02 7.9167374351e-12 3.7671333710e-12 4.1496040642e-12
1.4691162109e+02 7.9357465701e-12 3.7799881229e-12 4.1557584472e-12
1.4697265625e+02 7.9595127335e-12 3.7936472244e-12 4.1658655091e-12
1.4703369141e+02 7.9479027088e-12 3.7858113159e-12 4.1620913929e-12
1.4709472656e+02 7.9276135469e-12 3.7708632769e-12 4.1567502700e-12
1.4715576172e+02 7.8757347268e-12 3.7446222691e-12 4.1311124578e-12
1.4721679688e+02 7.8141433719e-12 3.7105933950e-12 4.1035499769e-12
1.4727783203e+02 7.7189878916e-12 3.6551341411e-12 4.0638537505e-12
1.4733886719e+02 7.6185025889e-12 3.5962014005e-12 4.0223011884e-12
1.4739990234e+02 7.5071227612e-12 3.5342610502e-12 3.9728617110e-12
1.4746093750e+02 7.4149995495e-12 3.4793811921e-12 3.9356183574e-12
1.4752197266e+02 7.3141496454e-12 3.4182218263e-12 3.8959278190e-12
1.4758300781e+02 7.2095979033e-12 3.3544836140e-12 3.8551142893e-12
1.4764404297e+02 7.1016675759e-12 3.2906054590e-12 3.8110621169e-12
1.4770507812e+02 7.0028148851e-12 3.2320515414e-12 3.7707633437e-12
1.4776611328e+02 6.8942330739e-12 3.1683143736e-12 3.7259187003e-12
1.4782714844e+02 6.7718107890e-12 3.0964582997e-12 3.6753524893e-12
1.4788818359e+02 6.6402658405e-12 3.0182186228e-12 3.6220472177e-12
1.4794921875e+02 6.5091244567e-12 2.9412744450e-12 3.5678500117e-12
1.4801025391e+02 6.3865176428e-12 2.8726317005e-12 3.5138859424e-12
1.4807128906e+02 6.2653700528e-12 2.8081092995e-12 3.4572607533e-12
1.4813232422e+02 6.1674142059e-12 2.7492101895e-12 3.4182040164e-12
1.4819335938e+02 6.0697637990e-12 2.6906033300e-12 3.3791604690e-12
1.4825439453e+02 6.0155589636e-12 2.6608947778e-12 3.3546641859e-12
1.4831542969e+02 5.9632077758e-12 2.6333598721e-12 3.3298479037e-12
1.4837646484e+02 5.9422121889e-12 2.6158971566e-12 3.3263150322e-12
1.4843750000e+02 5.9189320415e-12 2.6028356506e-12 3.3160963909e-12
1.4849853516e+02 5.9083878233e-12 2.5954837964e-12 3.3129040269e-12
1.4855957031e+02 5.9037211737e-12 2.5945014973e-12 3.3092196764e-12
1.4862060547e+02 5.9017708343e-12 2.5922441125e-12 3.3095267218e-12
1.4868164062e+02 5.8894020607e-12 2.5891105735e-12 3.3002914872e-12
1.4874267578e+02 5.9053133939e-12 2.6008673368e-12 3.3044460571e-12
1.4880371094e+02 5.9168784498e-12 2.6126607278e-12 3.3042177221e-12
1.4886474609e+02 5.9550437936e-12 2.6401197316e-12 3.3149240620e-12
1.4892578125e+02 6.0023051161e-12 2.6730019183e-12 3.3293031978e-12
1.4898681641e+02 6.0672724405e-12 2.7117046657e-12 3.3555677748e-12
1.4904785156e+02 6.1393438086e-12 2.7524981307e-12 3.3868456779e-12
1.4910888672e+02 6.2191650793e-12 2.8040858252e-12 3.4150792541e-12
1.4916992188e+02 6.2899816504e-12 2.8521708360e-12 3.4378108144e-12
1.4923095703e+02 6.3583861089e-12 2.8960380216e-12 3.4623480872e-12
1.4929199219e+02 6.4036170006e-12 2.9301724591e-12 3.4734445414e-12
1.4935302734e+02 6.4527465090e-12 2.9660454769e-12 3.4867010321e-12
1.4941406250e+02 6.4829709815e-12 2.9936766595e-12 3.4892943220e-12
1.4947509766e+02 6.5144554233e-12 3.0209589978e-12 3.4934964256e-12
1.4953613281e+02 6.5418159222e-12 3.0434028886e-12 3.4984130336e-12
1.4959716797e+02 6.5633786358e-12 3.0631496064e-12 3.5002290295e-12
1.4965820312e+02 6.5892064615e-12 3.0828952908e-12 3.5063111707e-12
1.4971923828e+02 6.6091794244e-12 3.1042898204e-12 3.5048896040e-12
1.4978027344e+02 6.6220000838e-12 3.1172453264e-12 3.5047547574e-12
1.4984130859e+02 6.6313090487e-12 3.1269678515e-12 3.5043411973e-12
1.4990234375e+02 6.6168383799e-12 3.1249058758e-12 3.4919325041e-12
1.4996337891e+02 6.5831069165e-12 3.1166119279e-12 3.4664949886e-12
1.5002441406e+02 6.5376253391e-12 3.0950814840e-12 3.4425438551e-12
1.5008544922e+02 6.4589385467e-12 3.0601101161e-12 3.3988284306e-12
1.5014648438e+02 6.3709004837e-12 3.0167462102e-12 3.3541542735e-12
1.5020751953e+02 6.2685318658e-12 2.9650703870e-12 3.3034614787e-12
1.5026855469e+02 6.1790141078e-12 2.9204392141e-12 3.2585748937e-12
1.5032958984e+02 6.0850473692e-12 2.8727214399e-12 3.2123259293e-12
1.5039062500e+02 5.9891210076e-12 2.8217821815e-12 3.1673388261e-12
1.5045166016e+02 5.8887318398e-12 2.7626929304e-12 3.1260389094e-12
1.5051269531e+02 5.7906714170e-12 2.7062040583e-12 3.0844673587e-12
1.5057373047e+02 5.6965216005e-12 2.6540376695e-12 3.0424839310e-12
1.5063476562e+02 5.6018591623e-12 2.6032404529e-12 2.9986187094e-12
1.5069580078e+02 5.4849513989e-12 2.5396139487e-12 2.9453374503e-12
1.5075683594e+02 5.3733467798e-12 2.4753276865e-12 2.8980190933e-12
1.5081787109e+02 5.2647788346e-12 2.4103320637e-12 2.8544467708e-12
1.5087890625e+02 5.1623489243e-12 2.3500946608e-12 2.8122542635e-12
1.5093994141e+02 5.0607591569e-12 2.2915297169e-12 2.7692294401e-12
1.5100097656e+02 4.9771945256e-12 2.2435209272e-12 2.7336735984e-12
1.5106201172e+02 4.9043162828e-12 2.1982387328e-12 2.7060775501e-12
1.5112304688e+02 4.8598951416e-12 2.1694828394e-12 2.6904123022e-12
1.5118408203e+02 4.8272803867e-12 2.1467820136e-12 2.6804983732e-12
1.5124511719e+02 4.8044466713e-12 2.1255713987e-12 2.6788752725e-12
1.5130615234e+02 4.7896081265e-12 2.1113599363e-12 2.6782481902e-12
1.5136718750e+02 4.7782279233e-12 2.1019422704e-12 2.6762856530e-12
1.5142822266e+02 4.7704164182e-12 2.0938949471e-12 2.6765214712e-12
1.5148925781e+02 4.7593104958e-12 2.0869030994e-12 2.6724073964e-12
1.5155029297e+02 4.7496679863e-12 2.0808752327e-12 2.6687927536e-12
1.5161132812e+02 4.7476318796e-12 2.0811318370e-12 2.6665000426e-12
1.5167236328e+02 4.7547606449e-12 2.0848681161e-12 2.6698925288e-12
1.5173339844e+02 4.7715043574e-12 2.0950045718e-12 2.6764997856e-12
1.5179443359e+02 4.7972959651e-12 2.1138039732e-12 2.6834919919e-12
1.5185546875e+02 4.8308312600e-12 2.1344617520e-12 2.6963695081e-12
1.5191650391e+02 4.8738322628e-12 2.1608353536e-12 2.7129969091e-12
1.5197753906e+02 4.9206672030e-12 2.1913647317e-12 2.7293024713e-12
1.5203857422e+02 4.9626017010e-12 2.2196872075e-12 2.7429144934e-12
1.5209960938e+02 4.9957726207e-12 2.2439165339e-12 2.7518560868e-12
1.5216064453e+02 5.0282897202e-12 2.2677391006e-12 2.7605506195e-12
1.5222167969e+02 5.0436707605e-12 2.2856544095e-12 2.7580163510e-12
1.5228271484e+02 5.0545512371e-12 2.3002156140e-12 2.7543356231e-12
1.5234375000e+02 5.0539355436e-12 2.3076611683e-12 2.7462743753e-12
1.5240478516e+02 5.0566700986e-12 2.3198099896e-12 2.7368601091e-12
1.5246582031e+02 5.0515010825e-12 2.3254148939e-12 2.7260861886e-12
1.5252685547e+02 5.0527777629e-12 2.3367379754e-12 2.7160397875e-12
1.5258789062e+02 5.0479542930e-12 2.3429115649e-12 2.7050427281e-12
1.5264892578e+02 5.0445777716e-12 2.3486081372e-12 2.6959696344e-12
1.5270996094e+02 5.0226478568e-12 2.3446574949e-12 2.6779903619e-12
1.5277099609e+02 4.9980979515e-12 2.3381375259e-12 2.6599604256e-12
1.5283203125e+02 4.9587001254e-12 2.3240536029e-12 2.6346465225e-12
1.5289306641e+02 4.9090779912e-12 2.3068519499e-12 2.6022260413e-12
1.5295410156e+02 4.8503568841e-12 2.2808270199e-12 2.5695298643e-12
1.5301513672e+02 4.7887528979e-12 2.2549730785e-12 2.5337798194e-12
1.5307617188e+02 4.7269168341e-12 2.2277720911e-12 2.4991447430e-12
1.5313720703e+02 4.6694344007e-12 2.2015346329e-12 2.4678997679e-12
1.5319824219e+02 4.6105739734e-12 2.1708710748e-12 2.4397028986e-12
1.5325927734e+02 4.5645560040e-12 2.1475941797e-12 2.4169618244e-12
1.5332031250e+02 4.5166654674e-12 2.1234101930e-12 2.3932552743e-12
1.5338134766e+02 4.4777536107e-12 2.1013799005e-12 2.3763737101e-12
1.5344238281e+02 4.4288196696e-12 2.0739647470e-12 2.3548549226e-12
1.5350341797e+02 4.3772196227e-12 2.0460880709e-12 2.3311315518e-12
1.5356445312e+02 4.3282661262e-12 2.0155051591e-12 2.3127609671e-12
1.5362548828e+02 4.2698005809e-12 1.9813590528e-12 2.2884415281e-12
1.5368652344e+02 4.2149669576e-12 1.9500409118e-12 2.2649260458e-12
1.5374755859e+02 4.1606778746e-12 1.9161496067e-12 2.2445282679e-12
1.5380859375e+02 4.1158718861e-12 1.8886477020e-12 2.2272241841e-12
1.5386962891e+02 4.0709431150e-12 1.8597614630e-12 2.2111816520e-12
1.5393066406e+02 4.0394375981e-12 1.8362717439e-12 2.2031658543e-12
